,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,Time,URL,Title,Location,Committee,Date Scraped,witnesses,transcripts,witness_transcripts,video_url,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1
290,290,290,290,290,290,290,290,290,290,290,290,03/15/05,10:00AM,https://www.agriculture.senate.gov/hearings/discussion-of-school-nutrition-programs,Discussion of School Nutrition Programs,216 Hart Senate Office Building ,Agriculture,2022-03-16,"['Saxby Chambliss', 'Tom Harkin', 'Elizabeth Dole', 'Karen Johnson', 'Ruth Jonen', 'Dora Rivas', 'Annette Bomar Hopgood']","['https://www.agriculture.senate.gov/imo/media/doc/chambliss17.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/harkin.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/dole.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/johnson4.pdf', '', '', '']","[('Saxby Chambliss', 'https://www.agriculture.senate.gov/imo/media/doc/chambliss17.pdf'), ('Tom Harkin', 'https://www.agriculture.senate.gov/imo/media/doc/harkin.pdf'), ('Elizabeth Dole', 'https://www.agriculture.senate.gov/imo/media/doc/dole.pdf'), ('Karen Johnson', 'https://www.agriculture.senate.gov/imo/media/doc/johnson4.pdf'), ('Ruth Jonen', ''), ('Dora Rivas', ''), ('Annette Bomar Hopgood', '')]",,290.0,290.0,292.0,292.0
291,291,291,291,291,291,291,291,291,291,291,291,03/10/05,10:00AM,https://www.agriculture.senate.gov/hearings/2005/03/10/reauthorization-of-the-commodity-futures-trading-commission,Reauthorization of the Commodity Futures Trading Commission,SR-328-A Russell Senate Building ,Agriculture,2022-03-16,"['Jeffrey Sprecher', 'Robert Pickel', 'Oliver Ireland', 'Daniel J. Roth', 'John G. Gaine', 'Micah S. Green']","['https://www.agriculture.senate.gov/imo/media/doc/sprecher.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/pickel1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/ireland.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/roth1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/gaine.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/green.pdf']","[('Jeffrey Sprecher', 'https://www.agriculture.senate.gov/imo/media/doc/sprecher.pdf'), ('Robert Pickel', 'https://www.agriculture.senate.gov/imo/media/doc/pickel1.pdf'), ('Oliver Ireland', 'https://www.agriculture.senate.gov/imo/media/doc/ireland.pdf'), ('Daniel J. Roth', 'https://www.agriculture.senate.gov/imo/media/doc/roth1.pdf'), ('John G. Gaine', 'https://www.agriculture.senate.gov/imo/media/doc/gaine.pdf'), ('Micah S. Green', 'https://www.agriculture.senate.gov/imo/media/doc/green.pdf')]",,291.0,291.0,293.0,293.0
292,292,292,292,292,292,292,292,292,292,292,292,03/08/05,10:00AM,https://www.agriculture.senate.gov/hearings/reauthorization-of-the-commodity-futures-trading-commission,Reauthorization of the Commodity Futures Trading Commission,SD-106 ,Agriculture,2022-03-16,"['Sharon Brown-Hruska', 'Charles P. Carey', 'Terrance A. Duffy', 'James Newsome', 'Frederick W. Schoenhut', 'Satish Nandapurkar', 'John Damgard']","['https://www.agriculture.senate.gov/imo/media/doc/brown-hruska.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/carey.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/duffy2.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/newsome.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/schoenhut.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/nandapurkar.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/damgard.pdf']","[('Sharon Brown-Hruska', 'https://www.agriculture.senate.gov/imo/media/doc/brown-hruska.pdf'), ('Charles P. Carey', 'https://www.agriculture.senate.gov/imo/media/doc/carey.pdf'), ('Terrance A. Duffy', 'https://www.agriculture.senate.gov/imo/media/doc/duffy2.pdf'), ('James Newsome', 'https://www.agriculture.senate.gov/imo/media/doc/newsome.pdf'), ('Frederick W. Schoenhut', 'https://www.agriculture.senate.gov/imo/media/doc/schoenhut.pdf'), ('Satish Nandapurkar', 'https://www.agriculture.senate.gov/imo/media/doc/nandapurkar.pdf'), ('John Damgard', 'https://www.agriculture.senate.gov/imo/media/doc/damgard.pdf')]",,292.0,292.0,294.0,294.0
293,293,293,293,293,293,293,293,293,293,293,293,02/03/05,11:00AM,https://www.agriculture.senate.gov/hearings/examining-the-effects-of-bovine-spongiform-encephalopathy-bse-on-us-imports-and-exports-of-cattle-and-beef,Examining the Effects of Bovine Spongiform Encephalopathy (BSE) on US Imports and Exports of Cattle and Beef,106 Dirksen Senate Office Building ,Agriculture,2022-03-16,['Michael Johanns'],['https://www.agriculture.senate.gov/imo/media/doc/johanns3.pdf'],"[('Michael Johanns', 'https://www.agriculture.senate.gov/imo/media/doc/johanns3.pdf')]",,293.0,293.0,295.0,295.0
294,294,294,294,294,294,294,294,294,294,294,294,01/26/05,10:00AM,https://www.agriculture.senate.gov/hearings/business-meeting-january-26-2005,Business Meeting,332 Russell Senate Office Building ,Agriculture,2022-03-16,[],[],[],,294.0,294.0,296.0,296.0
295,295,295,295,295,295,295,295,295,295,295,295,01/06/05,10:00AM,https://www.agriculture.senate.gov/hearings/nomination-hearing-for-us-secretary-of-agriculture,Nomination Hearing for U.S. Secretary of Agriculture,Dirksen Building - Room 106 ,Agriculture,2022-03-16,['Michael Johanns'],['https://www.agriculture.senate.gov/imo/media/doc/johanns4.pdf'],"[('Michael Johanns', 'https://www.agriculture.senate.gov/imo/media/doc/johanns4.pdf')]",,295.0,295.0,297.0,297.0
296,296,296,296,296,296,296,296,296,296,296,296,06/24/04,09:30AM,https://www.agriculture.senate.gov/hearings/subcommittee-on-forestry-conservation-and-rural-revitalization-hearing-to-review-the-implementation-of-the-healthy-forest-restoration-act,"Subcommittee on Forestry, Conservation and Rural Revitalization Hearing to Review the Implementation of the Healthy Forest Restoration Act",562 Dirksen Senate Office Building ,Agriculture,2022-03-16,"['Mark Rey', 'Chad Calvert', 'James L. Sledge, Jr.', 'Robert Cope', 'Carol Daly', 'James R. Crouch', 'Tom Partin', 'James Earl Kennamer']","['https://www.agriculture.senate.gov/imo/media/doc/rey1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/calvert.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/sledge.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/cope.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/daly.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/crouch1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/partin.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/kennamer.pdf']","[('Mark Rey', 'https://www.agriculture.senate.gov/imo/media/doc/rey1.pdf'), ('Chad Calvert', 'https://www.agriculture.senate.gov/imo/media/doc/calvert.pdf'), ('James L. Sledge, Jr.', 'https://www.agriculture.senate.gov/imo/media/doc/sledge.pdf'), ('Robert Cope', 'https://www.agriculture.senate.gov/imo/media/doc/cope.pdf'), ('Carol Daly', 'https://www.agriculture.senate.gov/imo/media/doc/daly.pdf'), ('James R. Crouch', 'https://www.agriculture.senate.gov/imo/media/doc/crouch1.pdf'), ('Tom Partin', 'https://www.agriculture.senate.gov/imo/media/doc/partin.pdf'), ('James Earl Kennamer', 'https://www.agriculture.senate.gov/imo/media/doc/kennamer.pdf')]",,296.0,296.0,298.0,298.0
297,297,297,297,297,297,297,297,297,297,297,297,06/23/04,10:00AM,https://www.agriculture.senate.gov/hearings/subcommittee-on-production-and-price-competitiveness-hearing-to-examine-proposed-legilsation-permitting-the-administrator-of-the-environmental-protection-agency-to-register-canadian-pesticides,Subcommittee on Production and Price Competitiveness Hearing to Examine Proposed Legilsation Permitting the Administrator of the Environmental Protection Agency to Register Canadian Pesticides,628 Dirksen Senate Office Building ,Agriculture,2022-03-16,"['Conrad Burns', 'Byron Dorgan', 'Jim Gray', 'Adam Sharp', 'Mark Gage', 'Jay Vroom']","['https://www.agriculture.senate.gov/imo/media/doc/burns.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/dorgan.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/gray.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/sharp1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/gage.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/vroom.pdf']","[('Conrad Burns', 'https://www.agriculture.senate.gov/imo/media/doc/burns.pdf'), ('Byron Dorgan', 'https://www.agriculture.senate.gov/imo/media/doc/dorgan.pdf'), ('Jim Gray', 'https://www.agriculture.senate.gov/imo/media/doc/gray.pdf'), ('Adam Sharp', 'https://www.agriculture.senate.gov/imo/media/doc/sharp1.pdf'), ('Mark Gage', 'https://www.agriculture.senate.gov/imo/media/doc/gage.pdf'), ('Jay Vroom', 'https://www.agriculture.senate.gov/imo/media/doc/vroom.pdf')]",,297.0,297.0,299.0,299.0
298,298,298,298,298,298,298,298,298,298,298,298,05/19/04,10:30AM,https://www.agriculture.senate.gov/hearings/business-meeting-may-19-2004,Business Meeting,Rm 430 Senate Dirksen ,Agriculture,2022-03-16,[],[],[],,298.0,298.0,300.0,300.0
299,299,299,299,299,299,299,299,299,299,299,299,05/13/04,10:00AM,https://www.agriculture.senate.gov/hearings/reviewing-commodity-futures-trading-commissionbr-regulatory-issues,Reviewing Commodity Futures Trading Commission Regulatory Issues,106 Senate Dirksen Office Building ,Agriculture,2022-03-16,"['James E. Newsome', 'Thad Cochran']","['https://www.agriculture.senate.gov/imo/media/doc/newsome1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/cochran.pdf']","[('James E. Newsome', 'https://www.agriculture.senate.gov/imo/media/doc/newsome1.pdf'), ('Thad Cochran', 'https://www.agriculture.senate.gov/imo/media/doc/cochran.pdf')]",,299.0,299.0,301.0,301.0
300,300,300,300,300,300,300,300,300,300,300,300,05/11/04,10:00AM,https://www.agriculture.senate.gov/hearings/examining-conservation-programsbr-of-the-2002-farm-bill,Examining Conservation Programs of the 2002 Farm Bill,"SD-628, Dirksen Senate Building ",Agriculture,2022-03-16,"['James Little', 'Bruce Knight', 'Al Christopherson', 'John K. Hansen', 'Billy Wilson', 'Gordon Gallup', 'Jeff Nelson', 'David Petty', 'Francis Thicke']","['https://www.agriculture.senate.gov/imo/media/doc/little.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/knight2.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/christopherson1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/hansen1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/wilson.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/gallup.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/nelson2.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/petty.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/thicke1.pdf']","[('James Little', 'https://www.agriculture.senate.gov/imo/media/doc/little.pdf'), ('Bruce Knight', 'https://www.agriculture.senate.gov/imo/media/doc/knight2.pdf'), ('Al Christopherson', 'https://www.agriculture.senate.gov/imo/media/doc/christopherson1.pdf'), ('John K. Hansen', 'https://www.agriculture.senate.gov/imo/media/doc/hansen1.pdf'), ('Billy Wilson', 'https://www.agriculture.senate.gov/imo/media/doc/wilson.pdf'), ('Gordon Gallup', 'https://www.agriculture.senate.gov/imo/media/doc/gallup.pdf'), ('Jeff Nelson', 'https://www.agriculture.senate.gov/imo/media/doc/nelson2.pdf'), ('David Petty', 'https://www.agriculture.senate.gov/imo/media/doc/petty.pdf'), ('Francis Thicke', 'https://www.agriculture.senate.gov/imo/media/doc/thicke1.pdf')]",,300.0,300.0,302.0,302.0
301,301,301,301,301,301,301,301,301,301,301,301,05/06/04,10:00AM,https://www.agriculture.senate.gov/hearings/biomass-use-in-energy-production-br-new-opportunities-for-agriculture,Biomass Use in Energy Production: New Opportunities for Agriculture,"SD-106, Senate Dirksen Office Building ",Agriculture,2022-03-16,"['Mark E. Rey', 'David Garman', 'Thomas Ewing', 'R. James Woolsey', 'C. Boyden Gray', 'Mark Zappi', 'Tom Richard', 'Lee R. Lynd', 'Samuel B. McLaughlin']","['https://www.agriculture.senate.gov/imo/media/doc/rey2.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/garman.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/ewing.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/woolsey.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/gray1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/zappi.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/richard.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/lynd1.pdf', '']","[('Mark E. Rey', 'https://www.agriculture.senate.gov/imo/media/doc/rey2.pdf'), ('David Garman', 'https://www.agriculture.senate.gov/imo/media/doc/garman.pdf'), ('Thomas Ewing', 'https://www.agriculture.senate.gov/imo/media/doc/ewing.pdf'), ('R. James Woolsey', 'https://www.agriculture.senate.gov/imo/media/doc/woolsey.pdf'), ('C. Boyden Gray', 'https://www.agriculture.senate.gov/imo/media/doc/gray1.pdf'), ('Mark Zappi', 'https://www.agriculture.senate.gov/imo/media/doc/zappi.pdf'), ('Tom Richard', 'https://www.agriculture.senate.gov/imo/media/doc/richard.pdf'), ('Lee R. Lynd', 'https://www.agriculture.senate.gov/imo/media/doc/lynd1.pdf'), ('Samuel B. McLaughlin', '')]",,301.0,301.0,303.0,303.0
302,302,302,302,302,302,302,302,302,302,302,302,04/13/04,10:00AM,https://www.agriculture.senate.gov/hearings/the-necessity-of-a-tobacco-quota-buyout-why-it-is-crucial-to-rural-communities-and-the-us-tobacco-industry,The Necessity of  a Tobacco Quota Buyout: Why it is Crucial to Rural Communities and the US Tobacco Industry,"Smithfield, NC ",Agriculture,2022-03-16,"['Byron Dorgan', 'Richard Burr', 'Bob Etheridge', 'Larry Wooten', 'Bruce Flye', 'Sam Crews', 'Keith Parrish', 'Tommy Bunn', 'Todd Haymore', 'Gene Charville', 'Wallace Herring', 'Dallas Taylor', 'J. H. Langdon', 'Allen Scarborough']","['', '', '', 'https://www.agriculture.senate.gov/imo/media/doc/wooten.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/flye.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/crews.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/parrish.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/bunn.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/haymore.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/charville.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/herring.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/taylor.pdf', '', 'https://www.agriculture.senate.gov/imo/media/doc/scarborough.pdf']","[('Byron Dorgan', ''), ('Richard Burr', ''), ('Bob Etheridge', ''), ('Larry Wooten', 'https://www.agriculture.senate.gov/imo/media/doc/wooten.pdf'), ('Bruce Flye', 'https://www.agriculture.senate.gov/imo/media/doc/flye.pdf'), ('Sam Crews', 'https://www.agriculture.senate.gov/imo/media/doc/crews.pdf'), ('Keith Parrish', 'https://www.agriculture.senate.gov/imo/media/doc/parrish.pdf'), ('Tommy Bunn', 'https://www.agriculture.senate.gov/imo/media/doc/bunn.pdf'), ('Todd Haymore', 'https://www.agriculture.senate.gov/imo/media/doc/haymore.pdf'), ('Gene Charville', 'https://www.agriculture.senate.gov/imo/media/doc/charville.pdf'), ('Wallace Herring', 'https://www.agriculture.senate.gov/imo/media/doc/herring.pdf'), ('Dallas Taylor', 'https://www.agriculture.senate.gov/imo/media/doc/taylor.pdf'), ('J. H. Langdon', ''), ('Allen Scarborough', 'https://www.agriculture.senate.gov/imo/media/doc/scarborough.pdf')]",,302.0,302.0,304.0,304.0
303,303,303,303,303,303,303,303,303,303,303,303,03/16/04,10:30AM,https://www.agriculture.senate.gov/hearings/subcommittee-field-hearing-usda-rural-development-programs,Subcommittee Field Hearing: USDA Rural Development Programs,"Mountain Time: Cascade, Idaho ",Agriculture,2022-03-16,"['Jerry Miller', 'Jim Birdsall', 'Carleen Herring', 'Bob Harper', 'Mary Pridmore', 'Fred Cornforth', 'John Lane', 'Mike Field', 'Ron Williams', 'Steve Thorson', 'Mike Stewart', 'Joyce Dearstyne', 'Dick Smith', 'Phil Davis', 'Karl Tueller', 'Dwight Johnson']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[('Jerry Miller', ''), ('Jim Birdsall', ''), ('Carleen Herring', ''), ('Bob Harper', ''), ('Mary Pridmore', ''), ('Fred Cornforth', ''), ('John Lane', ''), ('Mike Field', ''), ('Ron Williams', ''), ('Steve Thorson', ''), ('Mike Stewart', ''), ('Joyce Dearstyne', ''), ('Dick Smith', ''), ('Phil Davis', ''), ('Karl Tueller', ''), ('Dwight Johnson', '')]",,303.0,303.0,305.0,305.0
304,304,304,304,304,304,304,304,304,304,304,304,03/04/04,02:00PM,https://www.agriculture.senate.gov/hearings/development-of-national-animal-identification-plan,Development of National Animal Identification Plan,216 Hart Senate Office Building ,Agriculture,2022-03-16,"['Bill Hawks', 'Brett Marsh', 'Fritz Schmitz-Hsu', 'Mike John', 'Joy Philippi', 'Bob Lehfeldt', 'Ronald Ostberg']","['https://www.agriculture.senate.gov/imo/media/doc/hawks.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/marsh.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/schmitz-hsu.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/john1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/philippi1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/lehfeldt.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/ostberg.pdf']","[('Bill Hawks', 'https://www.agriculture.senate.gov/imo/media/doc/hawks.pdf'), ('Brett Marsh', 'https://www.agriculture.senate.gov/imo/media/doc/marsh.pdf'), ('Fritz Schmitz-Hsu', 'https://www.agriculture.senate.gov/imo/media/doc/schmitz-hsu.pdf'), ('Mike John', 'https://www.agriculture.senate.gov/imo/media/doc/john1.pdf'), ('Joy Philippi', 'https://www.agriculture.senate.gov/imo/media/doc/philippi1.pdf'), ('Bob Lehfeldt', 'https://www.agriculture.senate.gov/imo/media/doc/lehfeldt.pdf'), ('Ronald Ostberg', 'https://www.agriculture.senate.gov/imo/media/doc/ostberg.pdf')]",,304.0,304.0,306.0,306.0
305,305,305,305,305,305,305,305,305,305,305,305,01/27/04,09:30AM,https://www.agriculture.senate.gov/hearings/full-committee-hearing-to-examine-the-current-situation-regarding-the-discovery-of-a-case-of-bovine-spongiform-encephalopathy-in-a-dairy-cow-in-washington-state-as-it-relates-to-food-safety-livestock-marketing-and-international-trade,"Full Committee Hearing to Examine the Current Situation Regarding the Discovery of a Case of Bovine Spongiform Encephalopathy in a Dairy Cow in Washington State as it Relates to Food Safety, Livestock Marketing and International Trade",106 Dirksen Senate Office Building ,Agriculture,2022-03-16,"['Richard Durbin', 'Wayne Allard', 'Ann M. Veneman', 'Lester M. Crawford, DVM,', 'Alfonso Torres, DVM, MS,']","['https://www.agriculture.senate.gov/imo/media/doc/durbin.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/allard.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/veneman.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/crawford.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/torres.pdf']","[('Richard Durbin', 'https://www.agriculture.senate.gov/imo/media/doc/durbin.pdf'), ('Wayne Allard', 'https://www.agriculture.senate.gov/imo/media/doc/allard.pdf'), ('Ann M. Veneman', 'https://www.agriculture.senate.gov/imo/media/doc/veneman.pdf'), ('Lester M. Crawford, DVM,', 'https://www.agriculture.senate.gov/imo/media/doc/crawford.pdf'), ('Alfonso Torres, DVM, MS,', 'https://www.agriculture.senate.gov/imo/media/doc/torres.pdf')]",,305.0,305.0,307.0,307.0
306,306,306,306,306,306,306,306,306,306,306,306,07/24/03,11:00AM,https://www.agriculture.senate.gov/hearings/business-meeting-july-24-2003,Business Meeting,Senate Russell Building - Room 328-A ,Agriculture,2022-03-16,['Thad Cochran'],['https://www.agriculture.senate.gov/imo/media/doc/cochran1.pdf'],"[('Thad Cochran', 'https://www.agriculture.senate.gov/imo/media/doc/cochran1.pdf')]",,306.0,306.0,308.0,308.0
307,307,307,307,307,307,307,307,307,307,307,307,06/26/03,09:00AM,https://www.agriculture.senate.gov/hearings/review-healthy-forests-restoration-act-hr-1904,"Review Healthy Forests Restoration Act, HR 1904",SR 328-A ,Agriculture,2022-03-16,"['Thad Cochran', 'Mike Crapo', 'John McCain', 'Jon Kyl', 'Mark Rey', 'Lynn Scarlett', 'Mike Carroll', 'Fred Stephen', 'Tom Nelson', 'Jackie McAvoy', 'Mike Peterson', 'Norman L. Christensen Jr.', 'Hal Salwasser', 'Donald J. Kochan', 'Patrick A. Parenteau']","['https://www.agriculture.senate.gov/imo/media/doc/cochran2.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/crapo.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/mccain.pdf', '', 'https://www.agriculture.senate.gov/imo/media/doc/rey3.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/scarlett1.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/carroll.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/stephen.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/nelson3.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/mcavoy.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/peterson2.pdf', '', 'https://www.agriculture.senate.gov/imo/media/doc/salwasser.pdf', 'https://www.agriculture.senate.gov/imo/media/doc/kochan.pdf', '']","[('Thad Cochran', 'https://www.agriculture.senate.gov/imo/media/doc/cochran2.pdf'), ('Mike Crapo', 'https://www.agriculture.senate.gov/imo/media/doc/crapo.pdf'), ('John McCain', 'https://www.agriculture.senate.gov/imo/media/doc/mccain.pdf'), ('Jon Kyl', ''), ('Mark Rey', 'https://www.agriculture.senate.gov/imo/media/doc/rey3.pdf'), ('Lynn Scarlett', 'https://www.agriculture.senate.gov/imo/media/doc/scarlett1.pdf'), ('Mike Carroll', 'https://www.agriculture.senate.gov/imo/media/doc/carroll.pdf'), ('Fred Stephen', 'https://www.agriculture.senate.gov/imo/media/doc/stephen.pdf'), ('Tom Nelson', 'https://www.agriculture.senate.gov/imo/media/doc/nelson3.pdf'), ('Jackie McAvoy', 'https://www.agriculture.senate.gov/imo/media/doc/mcavoy.pdf'), ('Mike Peterson', 'https://www.agriculture.senate.gov/imo/media/doc/peterson2.pdf'), ('Norman L. Christensen Jr.', ''), ('Hal Salwasser', 'https://www.agriculture.senate.gov/imo/media/doc/salwasser.pdf'), ('Donald J. Kochan', 'https://www.agriculture.senate.gov/imo/media/doc/kochan.pdf'), ('Patrick A. Parenteau', '')]",,307.0,307.0,309.0,309.0
